id,booking_status_pred,Prob
55130,1,0.79337
55131,0,0.2714222
55132,0,0.40125787
55133,0,0.24821173
55134,0,0.20353547
55135,0,0.13627224
55136,1,0.734138
55137,1,0.8404996
55138,1,0.7419136
55139,1,0.9019513
55140,0,0.0029349658
55141,0,0.039689258
55142,1,0.78761023
55143,0,0.4686949
55144,0,0.3336883
55145,0,0.1717794
55146,0,0.13486625
55147,0,0.48237085
55148,0,0.25775692
55149,0,0.23336063
55150,1,0.8154392
55151,0,0.06554036
55152,1,0.94800854
55153,1,0.56429183
55154,0,0.34504
55155,1,0.7007938
55156,0,0.19102582
55157,0,0.32123426
55158,0,0.16007248
55159,1,0.6862932
55160,1,0.8842707
55161,0,0.26535493
55162,0,0.35117614
55163,0,0.058441717
55164,0,0.05355174
55165,1,0.89924157
55166,0,0.2397685
55167,1,0.8038641
55168,1,0.6997358
55169,0,0.41211453
55170,0,0.19394825
55171,0,0.4301649
55172,1,0.7027657
55173,1,0.89576155
55174,1,0.53673464
55175,0,0.13528371
55176,0,0.2710095
55177,1,0.8740262
55178,0,4.9622884e-09
55179,0,0.00053393457
55180,0,0.005098735
55181,0,0.039231457
55182,0,0.14371844
55183,0,0.053986322
55184,0,0.15718009
55185,1,0.7230707
55186,0,0.20086357
55187,0,0.12590371
55188,0,0.312246
55189,0,0.305051
55190,1,0.69302166
55191,1,0.92360896
55192,1,0.8984004
55193,0,0.4845442
55194,0,0.08008771
55195,0,0.10101339
55196,1,0.7684981
55197,0,0.18889864
55198,0,0.40584174
55199,0,0.3743769
55200,1,0.7757138
55201,0,0.10233646
55202,0,0.007707184
55203,0,0.30541188
55204,0,0.012509376
55205,0,0.42775524
55206,0,0.09740804
55207,0,0.2429665
55208,1,0.6673743
55209,1,0.72621894
55210,0,8.590992e-05
55211,0,0.08974138
55212,0,0.21569112
55213,1,0.6422888
55214,0,0.266319
55215,1,0.93829834
55216,1,0.96644783
55217,0,0.0036486452
55218,0,0.21543935
55219,1,0.67232996
55220,0,0.3518353
55221,1,0.51501364
55222,1,0.7983545
55223,0,0.4264662
55224,0,0.38175264
55225,0,0.12867926
55226,0,0.057431143
55227,0,0.08777326
55228,0,0.09995023
55229,0,0.2247403
55230,1,0.61905396
55231,0,0.36234587
55232,1,0.65145737
55233,0,0.2210243
55234,0,0.0926161
55235,0,0.061765913
55236,0,0.20226547
55237,0,2.9511614e-08
55238,0,0.2513832
55239,0,0.108335115
55240,0,0.096809775
55241,0,0.4052574
55242,0,0.32413676
55243,0,7.054199e-11
55244,1,0.8273905
55245,0,0.41124916
55246,1,0.97982424
55247,0,0.2292595
55248,0,0.24358855
55249,1,0.81633335
55250,0,0.39072052
55251,0,0.19793992
55252,1,0.6902975
55253,0,0.22586542
55254,0,0.07011326
55255,0,0.0002466243
55256,0,0.22266625
55257,0,0.0993264
55258,1,0.70860624
55259,1,0.97417456
55260,0,0.083894745
55261,0,0.023588253
55262,0,0.08289651
55263,0,0.39144352
55264,1,0.9322402
55265,1,0.743036
55266,1,0.5768307
55267,0,0.121849306
55268,1,0.64648026
55269,0,0.3986349
55270,0,0.18451734
55271,0,0.039657574
55272,0,0.18500629
55273,0,0.40247458
55274,0,0.43198836
55275,1,0.8213526
55276,1,0.93338054
55277,0,0.2799804
55278,0,0.02550507
55279,0,0.027081475
55280,1,0.6550846
55281,0,0.020196464
55282,1,0.777192
55283,1,0.86649275
55284,0,0.26007384
55285,0,0.12390324
55286,0,0.0185181
55287,0,0.28980368
55288,1,0.7083509
55289,0,0.34117913
55290,0,0.05148926
55291,0,0.48353434
55292,0,0.095420174
55293,0,0.21336728
55294,0,0.1526525
55295,0,0.14413375
55296,0,0.047046464
55297,1,0.7817142
55298,0,0.1619327
55299,1,0.95752317
55300,0,0.22343233
55301,0,0.41052473
55302,1,0.9600945
55303,0,0.3610784
55304,0,0.2626303
55305,0,0.08549739
55306,1,0.9461699
55307,0,0.41496345
55308,1,0.9575505
55309,0,0.091760874
55310,0,0.055043396
55311,1,0.78298587
55312,0,0.2754423
55313,0,0.3397621
55314,1,0.6183464
55315,0,0.044797216
55316,0,0.07788637
55317,1,0.7083219
55318,0,0.3416958
55319,0,0.05268731
55320,0,0.34200066
55321,0,0.15141106
55322,0,4.1862103e-07
55323,1,0.79232544
55324,0,0.31609365
55325,0,0.21101336
55326,0,0.1288514
55327,0,0.23594739
55328,0,0.1839956
55329,0,0.25209126
55330,1,0.7848405
55331,0,0.2920202
55332,0,0.11714241
55333,0,0.04009593
55334,1,0.5480373
55335,0,0.064783424
55336,0,0.015715823
55337,0,0.13934596
55338,0,0.3395937
55339,0,0.48269963
55340,1,0.5249808
55341,0,0.3494892
55342,1,0.7052916
55343,0,0.32947928
55344,1,0.8114721
55345,0,0.0023576715
55346,1,0.605899
55347,0,0.05302332
55348,0,0.0019548184
55349,0,0.0560956
55350,0,0.16169637
55351,0,0.22016521
55352,0,0.09082672
55353,1,0.77252096
55354,0,0.30177647
55355,0,0.12701595
55356,0,0.2195036
55357,0,0.10016529
55358,0,0.2799143
55359,0,0.41272083
55360,1,0.9387311
55361,0,0.112905435
55362,0,0.13926119
55363,0,0.21125112
55364,1,0.69603294
55365,0,0.23187552
55366,0,0.47720343
55367,1,0.9563824
55368,0,0.13320835
55369,0,0.14979279
55370,1,0.88607126
55371,1,0.8124871
55372,0,0.37152898
55373,0,1.6007947e-06
55374,1,0.9291457
55375,0,0.37854484
55376,0,0.49066272
55377,1,0.9733242
55378,0,0.30819026
55379,1,0.95784485
55380,0,0.22757848
55381,1,0.90376025
55382,1,0.9574759
55383,0,0.33241615
55384,0,3.430392e-07
55385,0,0.13820086
55386,1,0.8817428
55387,0,0.24168833
55388,0,0.35620305
55389,1,0.83706784
55390,0,0.08787575
55391,0,0.101998396
55392,0,0.0884772
55393,0,0.102805816
55394,1,0.81729746
55395,0,0.4005141
55396,0,0.13110706
55397,0,0.2720328
55398,0,0.09263618
55399,0,0.26650402
55400,0,0.028609384
55401,1,0.79058564
55402,0,0.2017145
55403,0,0.17562519
55404,1,0.6912722
55405,0,0.16904132
55406,0,0.21917053
55407,0,0.03976193
55408,0,0.2756718
55409,1,0.7857687
55410,0,0.06901721
55411,0,0.13298602
55412,0,0.46777517
55413,0,0.0006250765
55414,0,0.46235237
55415,0,0.4842526
55416,0,0.3972875
55417,1,0.77956223
55418,0,0.14580366
55419,0,0.44643766
55420,0,0.112604916
55421,0,0.020775106
55422,1,0.8239545
55423,1,0.79349434
55424,0,0.12635964
55425,0,0.07505516
55426,0,0.00339375
55427,0,0.43462244
55428,0,0.021101058
55429,0,0.23926745
55430,0,0.0030376012
55431,1,0.9264748
55432,0,0.46860337
55433,1,0.8160567
55434,1,0.79414254
55435,1,0.58976287
55436,0,0.2554481
55437,0,0.34208798
55438,1,0.67534333
55439,0,0.06937778
55440,0,1.6312424e-07
55441,0,0.33740973
55442,0,0.084208444
55443,1,0.7897887
55444,0,0.024713535
55445,0,0.035725076
55446,0,0.06972122
55447,0,0.06687949
55448,0,0.08496935
55449,0,0.2269905
55450,0,0.3413502
55451,0,0.040611833
55452,0,0.21217777
55453,0,0.35587943
55454,0,0.19640726
55455,0,0.19484533
55456,0,0.20919564
55457,0,0.035728097
55458,0,0.3293801
55459,0,0.14116818
55460,1,0.845024
55461,1,0.9260369
55462,0,0.28863245
55463,1,0.6964066
55464,1,0.5095881
55465,0,0.21500506
55466,0,0.37436
55467,0,0.019531833
55468,1,0.76671106
55469,0,0.23979767
55470,1,0.73435813
55471,0,0.31885776
55472,0,0.17580682
55473,1,0.9630878
55474,0,0.02337598
55475,0,0.37526104
55476,0,0.476025
55477,1,0.62692827
55478,0,0.0025052046
55479,1,0.7974495
55480,1,0.5068167
55481,1,0.72243655
55482,1,0.78046685
55483,0,0.18972181
55484,1,0.95921
55485,1,0.58613026
55486,0,0.035963
55487,1,0.81151444
55488,0,0.3112949
55489,1,0.68372333
55490,0,0.25318873
55491,0,0.36176452
55492,0,0.100681536
55493,1,0.6833463
55494,0,0.42812148
55495,0,0.12279524
55496,0,0.00012047972
55497,1,0.74077934
55498,1,0.84242636
55499,0,0.0894527
55500,1,0.84925914
55501,1,0.5731212
55502,0,0.17218141
55503,1,0.81866974
55504,1,0.7348138
55505,1,0.8600256
55506,0,0.054422185
55507,0,0.32957822
55508,0,0.11958475
55509,0,0.1516611
55510,0,0.4217784
55511,0,0.25612047
55512,1,0.5260338
55513,0,0.34578025
55514,0,0.27375016
55515,0,0.079191126
55516,0,0.08881261
55517,1,0.6653039
55518,0,0.02721863
55519,0,0.050162245
55520,0,0.07796946
55521,0,0.006944137
55522,1,0.9578323
55523,0,0.21644785
55524,1,0.82276744
55525,1,0.6994863
55526,1,0.90001476
55527,1,0.81160426
55528,0,0.3069029
55529,1,0.95457757
55530,1,0.77724695
55531,0,0.05975621
55532,1,0.7883022
55533,0,0.35907733
55534,0,0.06947827
55535,1,0.76739556
55536,1,0.71740615
55537,0,0.12127261
55538,0,0.12730408
55539,0,0.030905018
55540,0,0.025000833
55541,0,0.18887918
55542,0,0.048378535
55543,1,0.6071417
55544,1,0.8446661
55545,1,0.80089283
55546,0,0.21886936
55547,1,0.9436003
55548,1,0.9715307
55549,1,0.6864291
55550,0,0.3660529
55551,0,0.23481962
55552,0,0.08320174
55553,0,0.20532584
55554,1,0.8391555
55555,0,0.22663397
55556,1,0.81714374
55557,0,0.17320555
55558,0,0.30468965
55559,0,0.06090058
55560,0,0.3123767
55561,0,0.4930131
55562,0,0.415072
55563,1,0.8091105
55564,0,1.2030592e-08
55565,0,0.26157907
55566,1,0.7237964
55567,1,0.7090862
55568,0,0.13668133
55569,1,0.60154307
55570,1,0.79822296
55571,0,0.22293346
55572,0,0.41732052
55573,0,0.0157053
55574,0,0.39903456
55575,0,0.072949015
55576,0,0.24866879
55577,1,0.8428911
55578,0,0.009671532
55579,0,0.24387045
55580,0,0.36862236
55581,0,0.10944863
55582,1,0.7374274
55583,0,0.0024460594
55584,0,0.3200993
55585,0,0.07946089
55586,0,0.27201474
55587,0,0.0070863157
55588,0,0.084705934
55589,1,0.76661944
55590,0,0.37866622
55591,0,0.21602893
55592,0,0.07708124
55593,0,0.28443417
55594,1,0.7868176
55595,1,0.9575874
55596,0,0.029039692
55597,0,0.033937413
55598,1,0.8605392
55599,0,0.001284663
55600,0,0.094266966
55601,1,0.85061777
55602,0,0.078644074
55603,0,0.14895162
55604,1,0.73319685
55605,0,0.3946013
55606,1,0.9533869
55607,0,0.19834805
55608,1,0.6481327
55609,0,0.2401324
55610,0,0.06080049
55611,1,0.967401
55612,0,0.42544717
55613,1,0.6088875
55614,0,0.27313912
55615,0,0.01696754
55616,0,0.3477806
55617,0,0.2145239
55618,0,0.28088757
55619,0,0.37108797
55620,1,0.77614725
55621,0,0.14926466
55622,1,0.8055301
55623,1,0.9051117
55624,0,0.36013407
55625,0,0.0480647
55626,0,0.2350338
55627,0,0.047709502
55628,0,0.24703805
55629,0,0.19735213
55630,0,0.30546364
55631,1,0.7845403
55632,0,0.050091702
55633,1,0.66642123
55634,1,0.62821233
55635,0,0.25368083
55636,0,0.19542539
55637,0,0.078379676
55638,1,0.74079114
55639,1,0.6348393
55640,0,0.3234374
55641,1,0.66637576
55642,1,0.5551419
55643,1,0.8209684
55644,0,0.04979443
55645,0,0.1462861
55646,0,0.002350342
55647,1,0.80210644
55648,0,0.3936556
55649,0,0.07775333
55650,1,0.6595261
55651,1,0.92109865
55652,0,1.2066043e-13
55653,0,0.47965214
55654,1,0.92872643
55655,0,0.09499608
55656,0,0.33735296
55657,0,0.17838491
55658,0,0.4375704
55659,1,0.5855124
55660,1,0.7732935
55661,0,0.14543572
55662,0,0.4403283
55663,1,0.6612681
55664,0,0.1322932
55665,1,0.7348415
55666,0,4.545432e-05
55667,1,0.5674089
55668,0,0.040470243
55669,1,0.69732475
55670,0,0.32158
55671,0,0.22016893
55672,0,0.31712607
55673,1,0.9483711
55674,0,0.031900708
55675,0,0.117522776
55676,0,0.1426479
55677,0,0.058566455
55678,1,0.88160163
55679,0,0.41482487
55680,0,0.30721107
55681,0,0.19386041
55682,0,0.034660984
55683,0,0.17934445
55684,0,0.40047348
55685,0,0.19040158
55686,0,0.107984945
55687,1,0.6344748
55688,0,0.23962615
55689,0,0.05913916
55690,0,0.24460231
55691,1,0.60119724
55692,0,0.101200424
55693,1,0.7087643
55694,0,0.11318896
55695,1,0.5096864
55696,0,0.09650708
55697,1,0.5121867
55698,1,0.96456134
55699,0,0.34904903
55700,1,0.7506995
55701,0,0.0063975593
55702,0,0.10177456
55703,0,0.07803555
55704,0,0.10301632
55705,1,0.55236566
55706,0,0.202454
55707,0,0.089409016
55708,0,0.1831128
55709,0,0.17034744
55710,0,0.0076808846
55711,0,0.4278441
55712,1,0.5801856
55713,0,0.15433477
55714,1,0.91486615
55715,1,0.64337665
55716,0,0.31485426
55717,0,0.38772842
55718,0,0.07790161
55719,0,0.17027217
55720,0,0.17728502
55721,1,0.68636274
55722,0,0.09710072
55723,0,0.060252186
55724,0,0.34336674
55725,1,0.6511324
55726,0,0.18853915
55727,0,0.46347788
55728,0,0.03419058
55729,0,0.23200792
55730,0,0.20267925
55731,0,0.38657853
55732,0,0.033075504
55733,0,0.048540514
55734,0,0.3866308
55735,1,0.73585576
55736,0,0.36561194
55737,0,0.08277786
55738,1,0.8345631
55739,0,0.30745402
55740,1,0.82409126
55741,0,0.039402686
55742,0,0.09548816
55743,0,0.09457965
55744,1,0.67858106
55745,0,0.27798787
55746,1,0.80579454
55747,0,0.06299875
55748,0,0.17930336
55749,1,0.77440155
55750,0,0.3641561
55751,0,0.40889785
55752,0,0.23990716
55753,0,0.4808651
55754,1,0.85355544
55755,0,0.1682993
55756,0,0.4945078
55757,1,0.6917342
55758,0,0.12991707
55759,1,0.92530566
55760,0,0.052857142
55761,0,0.10582906
55762,0,0.078233175
55763,0,0.2523904
55764,0,0.42966676
55765,1,0.62525964
55766,1,0.7881962
55767,1,0.8801192
55768,0,0.21864682
55769,0,0.349429
55770,0,0.44722608
55771,0,0.14431973
55772,1,0.75881284
55773,0,0.10125713
55774,1,0.9493568
55775,0,0.26966968
55776,1,0.75825256
55777,1,0.52263546
55778,0,0.37762263
55779,1,0.62063414
55780,0,0.12146725
55781,0,0.25735047
55782,1,0.851746
55783,0,0.04785521
55784,0,0.18710206
55785,0,0.3279657
55786,0,0.038484555
55787,0,0.44432557
55788,0,0.45618996
55789,0,0.06155885
55790,1,0.8154039
55791,1,0.52080023
55792,0,0.09013139
55793,0,0.2183054
55794,0,0.125939
55795,0,0.39107373
55796,1,0.73176414
55797,1,0.91445553
55798,0,0.36734214
55799,0,0.028315388
55800,1,0.6058646
55801,0,0.28507462
55802,0,0.0014440668
55803,0,0.27605307
55804,0,0.097991854
55805,0,0.12884612
55806,1,0.7182977
55807,1,0.7135677
55808,0,0.3756231
55809,1,0.573395
55810,0,0.4166876
55811,0,0.3132946
55812,0,0.045607608
55813,1,0.8092813
55814,0,0.17737167
55815,1,0.6537845
55816,1,0.50424385
55817,0,0.05718048
55818,1,0.5540286
55819,0,5.6319455e-05
55820,1,0.8122992
55821,0,0.368069
55822,1,0.57339275
55823,0,0.29445386
55824,0,0.07405095
55825,0,0.0830115
55826,0,0.0009443352
55827,0,0.16083132
55828,0,0.056711446
55829,0,0.32632384
55830,1,0.8638387
55831,0,0.21334772
55832,0,0.0047625126
55833,0,0.2152425
55834,0,0.18473376
55835,1,0.6728512
55836,0,0.27414963
55837,1,0.58977234
55838,0,0.05201713
55839,1,0.7182255
55840,0,0.10327587
55841,1,0.60199976
55842,0,0.23136094
55843,0,0.4130186
55844,0,0.40363872
55845,0,0.42151007
55846,1,0.62551606
55847,0,0.31065103
55848,1,0.95548713
55849,0,0.11262618
55850,0,0.085376814
55851,0,0.3001456
55852,1,0.81032604
55853,0,0.08706885
55854,1,0.68296665
55855,0,0.31823745
55856,1,0.73027956
55857,1,0.74620616
55858,1,0.8267772
55859,0,0.070566945
55860,1,0.77428705
55861,0,0.023610592
55862,1,0.81108457
55863,1,0.65046364
55864,0,0.2230615
55865,1,0.6287132
55866,0,0.1259848
55867,0,0.051227923
55868,0,0.39135867
55869,1,0.7487025
55870,0,0.19415931
55871,0,0.46547732
55872,0,0.14998
55873,1,0.69874775
55874,0,0.07530165
55875,0,0.37403825
55876,0,0.4312976
55877,0,4.910768e-06
55878,0,0.0777826
55879,0,0.23179825
55880,0,0.0064643994
55881,1,0.77036065
55882,0,0.026832724
55883,0,0.16618271
55884,0,0.043489225
55885,0,0.062010396
55886,1,0.6834405
55887,0,0.0672614
55888,0,0.055130247
55889,0,0.14223571
55890,0,0.07014298
55891,0,0.0033042876
55892,1,0.93853
55893,1,0.92913854
55894,0,0.43337083
55895,0,0.067271836
55896,0,0.100044295
55897,0,0.050979007
55898,0,0.07875052
55899,0,0.121591255
55900,1,0.802888
55901,0,0.054721244
55902,0,0.42543226
55903,1,0.85652596
55904,0,0.12208982
55905,0,0.2426335
55906,1,0.87066865
55907,0,0.03297565
55908,0,0.082644835
55909,1,0.61416227
55910,0,0.032893796
55911,1,0.523492
55912,0,0.15580471
55913,1,0.9094537
55914,1,0.8687026
55915,0,0.14258179
55916,0,0.28759634
55917,1,0.72075105
55918,1,0.8170806
55919,1,0.72815734
55920,0,0.02465055
55921,0,0.108277015
55922,0,0.2384293
55923,0,0.15164264
55924,1,0.7473568
55925,0,0.39771354
55926,0,0.22358283
55927,0,0.42606297
55928,1,0.6475032
55929,0,0.073261045
55930,1,0.68328184
55931,0,0.28943935
55932,0,0.17852935
55933,1,0.59489745
55934,1,0.5694553
55935,1,0.5336639
55936,0,0.06621036
55937,0,0.14823571
55938,0,0.040442493
55939,1,0.8214744
55940,0,0.16983944
55941,0,0.2359863
55942,0,1.22970605e-05
55943,0,0.096139
55944,0,0.13281244
55945,0,0.48381433
55946,1,0.82947177
55947,0,1.5071901e-06
55948,0,0.21034549
55949,1,0.95264316
55950,0,0.41163868
55951,0,0.023281317
55952,1,0.8006365
55953,1,0.8197199
55954,1,0.94605005
55955,0,0.052227598
55956,0,0.33073336
55957,0,0.13151848
55958,0,0.39741778
55959,0,0.42142934
55960,1,0.63940233
55961,0,0.17097923
55962,0,0.23483206
55963,1,0.5638458
55964,1,0.7304293
55965,1,0.65012074
55966,0,0.24925156
55967,0,0.20419551
55968,0,0.15215437
55969,1,0.70113593
55970,0,0.09761085
55971,1,0.9256841
55972,0,0.13281003
55973,0,0.1111897
55974,0,0.4557682
55975,1,0.7550657
55976,1,0.63772243
55977,0,0.20029965
55978,0,0.12892805
55979,0,0.48608232
55980,0,0.45737526
55981,0,0.008517176
55982,0,0.08741899
55983,0,0.0006535782
55984,0,0.08596177
55985,0,0.12721461
55986,1,0.7448728
55987,0,0.22147177
55988,0,0.13027659
55989,1,0.93425727
55990,1,0.542493
55991,1,0.8546981
55992,1,0.7593218
55993,1,0.8234941
55994,0,0.37713808
55995,1,0.7756567
55996,0,0.49249873
55997,0,0.4219648
55998,1,0.77872235
55999,0,0.4506579
56000,0,0.28275192
56001,0,0.00819493
56002,0,0.25626245
56003,0,0.41045862
56004,1,0.7934409
56005,0,0.32069352
56006,1,0.9278678
56007,1,0.79691845
56008,0,0.19347861
56009,1,0.79983765
56010,1,0.7452218
56011,1,0.9588253
56012,0,0.47043538
56013,0,0.14807151
56014,0,0.124044254
56015,0,0.22071786
56016,1,0.7938836
56017,0,0.19842575
56018,1,0.68249035
56019,0,0.10872218
56020,0,0.36935824
56021,0,0.47742704
56022,1,0.8551661
56023,0,0.17463529
56024,1,0.7655443
56025,0,0.36770004
56026,0,0.28670564
56027,0,0.066686384
56028,0,0.11249444
56029,0,0.4578175
56030,0,0.16430068
56031,0,0.1761743
56032,0,0.4492542
56033,0,0.20769832
56034,1,0.72450066
56035,1,0.6022444
56036,1,0.78124386
56037,1,0.548863
56038,0,0.0018350563
56039,0,0.0760067
56040,1,0.7546048
56041,0,0.23738924
56042,0,9.494427e-07
56043,0,0.34604242
56044,1,0.78893983
56045,0,0.33354542
56046,0,0.19740206
56047,0,3.767764e-05
56048,0,0.22140114
56049,0,0.07373397
56050,0,0.19855797
56051,0,0.33187184
56052,0,0.23987553
56053,1,0.7836492
56054,0,0.2371289
56055,1,0.9695065
56056,0,0.22650795
56057,0,0.1015378
56058,1,0.83019143
56059,0,0.041105557
56060,0,0.0873886
56061,1,0.761591
56062,0,0.4247993
56063,0,0.28668818
56064,0,0.2764495
56065,0,0.1586102
56066,0,0.119426005
56067,0,0.067421235
56068,0,0.16975196
56069,1,0.67540044
56070,1,0.6015441
56071,0,0.037766628
56072,0,3.7848378e-07
56073,0,0.3054112
56074,1,0.6287011
56075,1,0.92142
56076,1,0.66948456
56077,0,0.13222453
56078,0,0.102580845
56079,1,0.60132164
56080,1,0.87704533
56081,0,0.048247665
56082,1,0.9479884
56083,0,0.139664
56084,1,0.5064052
56085,0,0.43571028
56086,0,0.42181334
56087,1,0.9064079
56088,1,0.9856466
56089,0,0.25689366
56090,0,0.17366816
56091,0,0.046947967
56092,1,0.74080557
56093,0,0.17691758
56094,1,0.91271687
56095,0,0.34615892
56096,1,0.6912722
56097,0,0.039042104
56098,1,0.8737328
56099,0,7.698464e-07
56100,0,0.4248637
56101,0,0.1460751
56102,1,0.9056035
56103,1,0.69591105
56104,0,0.06656587
56105,1,0.8292815
56106,0,0.11891631
56107,0,0.02591534
56108,1,0.6997575
56109,0,0.15293266
56110,1,0.95008934
56111,1,0.8944676
56112,0,0.15974797
56113,0,4.7924016e-07
56114,1,0.91792196
56115,1,0.6858232
56116,1,0.68438315
56117,0,0.020055851
56118,1,0.5185496
56119,0,0.20685904
56120,0,0.060139835
56121,0,0.21971451
56122,0,0.37483102
56123,1,0.77301115
56124,1,0.6064224
56125,1,0.800649
56126,1,0.7834456
56127,1,0.9208895
56128,0,0.16357225
56129,0,0.06388289
56130,1,0.93429583
56131,0,0.02879484
56132,1,0.72108275
56133,0,0.27442956
56134,0,0.15398201
56135,0,0.4941283
56136,0,0.058674738
56137,1,0.6685
56138,0,0.4512866
56139,1,0.6543056
56140,0,0.07341653
56141,0,0.11022029
56142,1,0.8055295
56143,1,0.6099274
56144,0,0.07605534
56145,1,0.94908524
56146,0,0.22355421
56147,0,0.34131864
56148,0,0.042266145
56149,1,0.56571186
56150,0,0.15800077
56151,0,0.013160525
56152,0,0.06974687
56153,0,1.863511e-13
56154,0,1.3460537e-21
56155,0,0.059131566
56156,1,0.7883623
56157,0,0.023330865
56158,0,0.08466532
56159,1,0.8246034
56160,0,0.3424746
56161,1,0.77476823
56162,0,0.31732914
56163,0,0.091209464
56164,0,0.08607443
56165,0,0.14790265
56166,0,0.43014392
56167,0,0.12722939
56168,1,0.9011387
56169,0,0.18068312
56170,0,0.13818797
56171,0,0.32460338
56172,0,0.16727181
56173,0,0.46320477
56174,1,0.74492955
56175,0,0.0066108285
56176,1,0.74628425
56177,1,0.9626886
56178,0,0.19810182
56179,0,0.17987803
56180,0,0.06102005
56181,1,0.76124924
56182,0,0.01729648
56183,0,0.11242476
56184,0,0.06962788
56185,0,0.2394206
56186,1,0.7673817
56187,0,0.07703485
56188,0,4.4512704e-05
56189,1,0.67020226
56190,0,0.08640317
56191,0,0.35359696
56192,0,0.18698771
56193,0,0.36097932
56194,0,0.019765629
56195,0,0.22613885
56196,0,0.09846215
56197,1,0.8696419
56198,0,0.005564606
56199,0,0.102134064
56200,0,0.17322671
56201,1,0.7339661
56202,1,0.93510884
56203,1,0.73337084
56204,1,0.5010391
56205,1,0.70606613
56206,0,0.42536125
56207,1,0.5502929
56208,0,0.24155702
56209,0,0.40798602
56210,0,0.16117129
56211,1,0.6580549
56212,1,0.6985841
56213,0,0.24897745
56214,1,0.8314465
56215,0,0.19567186
56216,0,0.35345626
56217,0,0.4264662
56218,0,0.19331104
56219,0,0.46631098
56220,0,0.11977128
56221,0,0.24372491
56222,0,0.0820846
56223,0,0.19015993
56224,0,0.18792683
56225,1,0.7582926
56226,0,0.2588252
56227,1,0.96020526
56228,1,0.63505965
56229,1,0.6479194
56230,0,0.21550217
56231,1,0.8078052
56232,0,0.46001467
56233,0,0.00012868081
56234,1,0.84877294
56235,0,0.10276739
56236,1,0.5215056
56237,0,0.328683
56238,0,0.48187405
56239,0,0.29199287
56240,0,0.047269102
56241,0,0.3968888
56242,0,0.23908441
56243,0,0.39836895
56244,0,0.22149698
56245,0,0.050622277
56246,0,0.09179689
56247,1,0.78169966
56248,1,0.7279716
56249,0,0.21070075
56250,0,0.13963565
56251,0,0.33433843
56252,1,0.5989075
56253,1,0.6145808
56254,1,0.63184196
56255,0,0.05100331
56256,1,0.78515345
56257,0,0.31675166
56258,0,0.29917175
56259,0,0.00021041128
56260,0,0.06647636
56261,0,0.15558055
56262,0,0.08229816
56263,0,0.42758387
56264,0,0.25091904
56265,1,0.7501923
56266,0,0.06952468
56267,1,0.9323298
56268,0,0.16350459
56269,0,0.017990563
56270,1,0.9312521
56271,0,0.4946787
56272,1,0.809582
56273,0,0.3324764
56274,1,0.7279018
56275,0,0.06449712
56276,0,0.21797766
56277,0,0.042995516
56278,0,0.10492426
56279,1,0.63139224
56280,0,0.32029593
56281,0,0.026568629
56282,0,0.47162786
56283,0,0.25774035
56284,0,0.00011903289
56285,1,0.56579196
56286,0,0.19104536
56287,1,0.9510588
56288,0,0.35687098
56289,0,0.3674817
56290,1,0.55653864
56291,0,0.28139424
56292,0,0.22673342
56293,1,0.9406525
56294,0,1.7405925e-12
56295,0,0.36860546
56296,0,0.024486715
56297,0,0.00429033
56298,0,0.42049366
56299,0,0.10918172
56300,0,0.18678701
56301,0,4.9113216e-05
56302,1,0.8056942
56303,0,0.39152426
56304,0,0.20288259
56305,0,0.09143461
56306,1,0.7431099
56307,0,0.16821547
56308,1,0.84443206
56309,1,0.75770575
56310,1,0.8933774
56311,1,0.9653187
56312,0,0.12404466
56313,0,4.392406e-08
56314,0,0.051284224
56315,1,0.58923006
56316,0,0.21907516
56317,0,0.31524923
56318,0,0.21416032
56319,0,0.21707256
56320,1,0.6993416
56321,0,0.27085215
56322,1,0.9553382
56323,0,0.22285345
56324,0,0.17891105
56325,1,0.8223475
56326,1,0.52073014
56327,0,0.12722568
56328,1,0.81013054
56329,0,0.15873049
56330,1,0.8092896
56331,0,0.032351065
56332,1,0.53952795
56333,0,0.23059708
56334,1,0.7555961
56335,0,0.045966312
56336,0,0.15550743
56337,1,0.79467285
56338,0,0.095150374
56339,0,0.033921644
56340,0,5.915433e-07
56341,0,0.09304629
56342,0,0.03373107
56343,1,0.5255827
56344,1,0.8082222
56345,0,0.38699993
56346,0,0.06654099
56347,1,0.6125392
56348,0,0.05080077
56349,0,0.08767095
56350,1,0.6685753
56351,0,0.14430739
56352,0,0.00013001348
56353,0,0.102382205
56354,0,0.3081396
56355,0,0.10269296
56356,0,0.23473701
56357,1,0.9576397
56358,0,0.10414502
56359,1,0.62366194
56360,0,0.4285411
56361,1,0.75989383
56362,0,0.14625049
56363,1,0.50411123
56364,1,0.7287526
56365,0,0.22387198
56366,1,0.93859017
56367,0,0.1498695
56368,1,0.6453528
56369,0,0.4440878
56370,1,0.92820483
56371,0,0.43633154
56372,0,0.003903453
56373,1,0.92120886
56374,0,0.31973714
56375,0,0.27887523
56376,0,0.08547856
56377,1,0.92031723
56378,1,0.8689659
56379,0,0.17738676
56380,1,0.8107649
56381,0,0.038299154
56382,1,0.8987461
56383,0,0.4214041
56384,0,0.3484588
56385,0,0.4315273
56386,0,0.110896915
56387,0,0.24394892
56388,0,0.17072907
56389,1,0.59445864
56390,0,0.06363366
56391,1,0.7393641
56392,1,0.96312654
56393,0,0.11967252
56394,0,0.46216926
56395,0,0.2894303
